Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,total_hours_per_year,avg_hours_per_day,presence_days,Overtime,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
50,0,0,0,10,4,0,0,3,8,0,47870,0.0,12,0,28.0,3,27,15,7,1742.3666666666666,7.1702331961591215,243,0,2.0,3.0,3.0,3,3
30,0,2,0,10,2,0,1,3,5,1,188800,0.0,22,1,12.0,3,11,6,7,1506.7,6.277916666666667,240,0,3.0,4.0,2.0,3,4
60,0,1,1,16,3,0,0,4,5,0,23390,4.0,20,0,22.0,4,18,13,11,1665.5333333333333,7.21010101010101,231,0,3.0,1.0,4.0,3,4
47,0,0,1,1,3,4,1,5,6,2,135700,5.0,16,2,20.0,2,5,0,4,1794.3166666666666,7.801376811594203,230,0,1.0,4.0,3.0,2,3
46,0,0,0,4,1,4,1,1,5,0,67120,6.0,21,1,26.0,3,3,0,1,1644.8166666666666,6.796763085399449,242,0,1.0,3.0,1.0,2,4
35,0,0,1,15,2,2,0,2,5,1,54060,0.0,12,1,6.0,2,5,4,3,1515.3166666666666,6.475712250712251,234,0,4.0,3.0,3.0,3,3
54,0,0,1,2,4,2,1,2,3,1,89380,7.0,11,3,19.0,2,1,0,0,1841.8166666666666,7.642392807745504,241,0,3.0,3.0,3.0,3,3
34,0,0,0,8,2,0,1,1,5,2,24390,3.0,11,2,14.0,2,7,5,7,1773.1333333333334,7.577492877492878,234,0,4.0,3.0,3.0,4,3
46,0,0,1,2,3,0,1,1,0,0,88370,2.0,18,0,15.0,3,3,1,2,2146.0333333333333,9.17108262108262,234,1,3.0,4.0,3.0,2,3
31,0,0,1,7,3,0,1,2,4,2,53430,1.0,14,1,13.0,3,13,0,8,1503.25,6.369703389830509,236,0,3.0,2.0,4.0,3,3
33,1,0,1,10,3,0,0,4,4,0,67280,7.0,22,0,15.0,2,7,7,7,1981.6333333333334,8.468518518518518,234,1,2.0,3.0,4.0,2,4
33,1,0,0,5,4,3,1,2,4,2,66520,7.0,25,0,8.0,5,4,1,3,1697.4833333333333,6.956898907103826,244,0,1.0,4.0,3.0,3,4
30,0,0,1,2,3,0,1,1,2,1,48500,0.0,12,1,4.0,4,3,1,2,1558.35,6.466182572614107,241,0,4.0,2.0,3.0,3,3
35,0,0,1,12,2,2,0,2,7,0,28090,4.0,23,1,10.0,2,8,0,0,2146.016666666667,8.867837465564739,242,1,4.0,3.0,3.0,1,4
31,1,1,1,22,2,2,0,2,2,0,56890,3.0,15,2,12.0,2,1,0,0,1500.3666666666666,6.580555555555555,228,0,1.0,3.0,3.0,2,3
34,1,1,0,17,1,3,1,1,4,2,20010,9.0,22,1,11.0,5,3,0,2,2603.983333333333,10.987271448663853,237,1,2.0,1.0,3.0,4,4
42,0,1,1,2,4,2,0,1,1,0,29770,4.0,15,3,8.0,3,2,2,0,1841.2166666666667,7.801765536723164,236,0,2.0,3.0,3.0,2,3
36,0,2,1,3,4,2,1,1,1,1,40250,1.0,11,0,10.0,3,10,9,7,1761.9333333333334,7.221038251366121,244,0,2.0,4.0,2.0,3,3
22,1,1,1,7,3,2,0,2,5,1,37850,5.0,13,2,4.0,2,2,1,2,1500.1666666666667,6.410968660968662,234,0,3.0,3.0,3.0,3,3
48,0,0,1,6,3,2,1,1,5,0,108540,2.0,14,1,14.0,6,9,6,7,1564.1666666666667,6.771284271284272,231,0,2.0,4.0,3.0,3,3
55,0,0,1,1,3,2,0,1,2,1,120310,3.0,11,0,37.0,5,10,7,7,1727.5166666666667,7.382549857549858,234,0,1.0,2.0,3.0,3,3
41,0,2,1,3,2,0,0,2,1,1,99360,7.0,17,1,16.0,2,14,1,10,1422.25,6.183695652173913,230,0,4.0,4.0,3.0,2,3
35,0,0,1,22,3,2,0,1,7,0,29660,9.0,18,0,15.0,2,11,6,9,1399.6166666666666,6.006938483547925,233,0,2.0,3.0,3.0,2,3
40,0,0,1,15,3,0,0,2,5,1,25710,7.0,14,0,22.0,1,20,5,13,1779.45,7.292827868852459,244,0,2.0,3.0,3.0,3,3
39,0,1,1,12,1,2,1,1,1,0,99910,1.0,16,1,8.0,3,8,0,7,1707.0666666666666,7.053994490358127,242,0,3.0,3.0,3.0,3,3
31,0,0,1,1,4,0,1,3,4,1,61420,4.0,13,2,10.0,2,6,0,5,2109.5,8.71694214876033,242,1,2.0,4.0,4.0,2,3
42,0,0,1,5,3,2,1,3,2,0,53900,1.0,14,0,10.0,3,10,5,8,2548.6,10.79915254237288,236,1,4.0,1.0,2.0,3,3
45,0,0,1,2,1,2,0,4,2,0,44040,0.0,23,0,9.0,2,8,3,7,1672.85,7.401991150442478,226,0,4.0,2.0,4.0,3,4
26,1,1,1,2,1,0,0,2,5,2,59930,0.0,12,0,8.0,3,7,1,0,2240.516666666667,9.182445355191257,244,1,,3.0,2.0,3,3
29,0,0,1,5,3,2,1,1,1,2,51300,4.0,11,0,8.0,3,3,1,2,1683.8166666666666,7.38516081871345,228,0,4.0,4.0,4.0,2,3
33,0,0,1,16,3,2,0,1,5,2,20900,4.0,16,0,10.0,2,6,0,5,1781.9333333333334,7.393914246196404,241,0,1.0,3.0,3.0,3,3
31,0,0,1,2,4,0,0,1,2,2,29090,9.0,14,2,10.0,2,5,0,1,1568.6166666666666,6.703490028490028,234,0,3.0,4.0,2.0,3,3
18,1,1,1,2,3,4,1,1,2,1,34680,1.0,18,2,0.0,4,0,0,0,2222.5333333333333,9.222130013831258,241,1,2.0,2.0,3.0,4,3
40,0,2,1,1,4,4,0,2,5,2,30680,3.0,19,0,20.0,3,1,0,1,1642.6333333333334,6.872942817294282,239,0,3.0,1.0,3.0,2,3
41,0,2,1,23,3,0,1,2,6,1,26700,2.0,15,2,10.0,2,8,0,7,2135.3333333333335,9.284057971014493,230,1,1.0,3.0,3.0,2,3
26,0,0,1,9,4,2,1,3,0,2,26930,5.0,17,3,8.0,3,0,0,0,1375.8,6.007860262008734,229,0,1.0,3.0,3.0,2,3
35,0,0,1,16,4,2,1,2,3,1,95260,1.0,15,0,5.0,2,5,0,3,1440.4666666666667,6.317836257309942,228,0,1.0,3.0,3.0,2,3
34,0,0,1,26,3,2,1,1,5,1,52370,1.0,19,1,10.0,3,10,5,7,1516.3,6.39789029535865,237,0,4.0,4.0,3.0,2,3
26,1,0,0,1,3,3,0,2,6,1,24260,1.0,22,0,1.0,3,1,0,0,2037.1,8.742918454935621,233,1,3.0,4.0,1.0,1,4
37,0,0,1,8,1,0,1,1,2,1,41930,4.0,16,1,12.0,5,6,1,2,1771.6,7.381666666666666,240,0,2.0,4.0,4.0,3,3
46,0,1,1,4,1,2,1,5,3,0,29110,5.0,13,0,28.0,3,2,1,2,1410.9833333333333,6.188523391812866,228,0,1.0,3.0,2.0,3,3
41,0,0,1,24,1,0,1,1,4,0,26610,7.0,14,1,22.0,2,18,11,8,1839.9,7.698326359832636,239,0,2.0,1.0,3.0,3,3
37,0,2,1,7,2,2,1,1,2,2,20280,1.0,16,1,9.0,3,9,7,7,1807.0833333333333,7.498271092669433,241,0,1.0,2.0,3.0,3,3
52,0,0,0,2,1,2,1,1,5,2,99800,2.0,11,1,18.0,2,10,6,9,2212.6,9.068032786885245,244,1,4.0,1.0,3.0,3,3
32,1,2,1,7,2,0,0,2,4,0,32980,8.0,22,0,6.0,4,4,1,2,1442.5333333333333,5.985615491009682,241,0,4.0,3.0,3.0,2,4
24,0,1,0,22,3,0,0,1,0,0,29350,0.0,14,2,3.0,5,2,2,1,1457.5166666666667,6.022796143250688,242,0,4.0,4.0,3.0,2,3
38,0,0,1,5,3,0,0,1,1,0,154270,3.0,16,1,18.0,2,1,0,0,1436.8333333333333,6.011854951185494,239,0,3.0,3.0,3.0,3,3
37,0,0,1,1,4,4,0,5,1,0,39440,6.0,11,2,8.0,3,6,4,3,1633.1166666666666,6.890787623066104,237,0,2.0,2.0,2.0,3,3
49,0,0,0,21,1,0,1,1,2,2,40110,1.0,18,2,31.0,2,31,0,9,2596.383333333333,10.773374827109267,241,1,4.0,3.0,3.0,1,3
24,0,0,0,1,3,3,0,1,2,0,34070,1.0,15,2,6.0,2,6,1,4,2073.3166666666666,8.975396825396825,231,1,2.0,4.0,3.0,2,3
26,0,0,1,19,4,4,0,4,2,0,119940,1.0,14,1,6.0,6,5,1,4,1784.7,7.374793388429752,242,0,1.0,2.0,4.0,3,3
24,0,0,0,7,3,2,0,1,5,0,12320,1.0,12,0,1.0,4,1,0,0,1581.2333333333333,6.81566091954023,232,0,4.0,2.0,3.0,1,3
50,0,1,0,2,2,3,1,1,2,0,29600,1.0,14,3,32.0,2,32,10,7,1654.5666666666666,6.781010928961749,244,0,1.0,2.0,3.0,3,3
25,0,0,1,2,3,0,1,1,1,0,190940,1.0,16,0,7.0,3,7,0,6,1679.9833333333333,7.400807635829662,227,0,2.0,3.0,3.0,2,3
24,1,1,1,2,3,2,1,2,1,0,39190,1.0,21,0,6.0,3,6,1,2,2661.0333333333333,10.817208672086721,246,1,1.0,3.0,3.0,3,4
30,1,1,1,9,3,1,1,2,0,0,68250,1.0,14,0,1.0,2,1,0,0,1600.65,6.869742489270386,233,0,2.0,1.0,4.0,3,3
34,0,0,0,6,2,0,1,4,4,0,102480,1.0,12,1,6.0,4,6,1,3,2055.3333333333335,8.897546897546897,231,1,2.0,4.0,3.0,3,3
31,1,0,1,9,1,2,0,1,7,2,189470,2.0,12,2,9.0,2,3,1,2,1595.35,6.6751046025104595,239,0,2.0,1.0,1.0,2,3
35,0,0,1,2,3,0,0,5,2,1,24960,4.0,17,3,9.0,3,3,0,2,1892.05,7.916527196652719,239,0,1.0,4.0,3.0,3,3
31,0,0,0,1,3,3,0,2,2,2,64650,4.0,17,0,13.0,3,7,5,7,1474.7333333333333,6.302279202279203,234,0,1.0,4.0,4.0,3,3
27,0,0,0,22,4,2,1,1,7,2,22060,0.0,14,1,6.0,4,5,0,3,1883.2333333333333,7.879637377963737,239,0,1.0,3.0,2.0,3,3
37,0,0,0,9,4,3,0,2,5,0,20860,4.0,14,0,17.0,3,3,1,0,2156.5,8.87448559670782,243,1,4.0,3.0,2.0,3,3
20,0,0,1,17,4,2,0,1,7,1,22930,1.0,13,2,1.0,3,1,0,0,1713.7,7.081404958677686,242,0,4.0,2.0,4.0,1,3
42,0,0,1,28,4,0,0,2,6,0,26450,1.0,15,0,10.0,5,10,2,2,1758.55,7.483191489361702,235,0,3.0,4.0,3.0,3,3
43,0,0,1,10,5,4,0,2,2,2,26830,4.0,11,0,21.0,3,1,0,0,2126.0,8.677551020408163,245,1,2.0,4.0,2.0,3,3
38,0,0,2,2,4,2,1,1,3,1,20140,3.0,17,1,8.0,5,0,0,0,1644.25,6.794421487603306,242,0,3.0,1.0,2.0,4,3
43,0,1,0,4,3,2,0,2,0,2,34190,3.0,11,1,10.0,5,8,4,7,2215.7,9.118106995884773,243,1,4.0,3.0,3.0,3,3
48,0,0,1,8,1,2,1,2,5,0,53760,7.0,13,1,21.0,3,3,0,2,1660.7833333333333,7.0075246132208155,237,0,4.0,1.0,1.0,4,3
44,0,0,0,29,4,3,1,2,2,1,19510,4.0,22,3,10.0,4,2,0,2,1526.7666666666667,6.696345029239766,228,0,1.0,3.0,4.0,4,4
34,0,0,1,13,4,0,0,1,5,2,23410,1.0,20,2,8.0,3,8,0,6,1955.85,8.39420600858369,233,1,3.0,3.0,3.0,2,4
27,1,0,0,27,3,0,1,2,1,2,22930,0.0,18,0,5.0,0,4,0,2,1547.6333333333334,6.475453277545328,239,0,3.0,1.0,3.0,3,3
21,0,0,0,16,2,0,1,3,2,1,87260,1.0,11,1,3.0,2,3,1,2,1661.6166666666666,7.224420289855072,230,0,3.0,3.0,3.0,1,3
44,0,0,1,2,2,0,1,1,5,0,40110,4.0,14,1,26.0,2,2,0,1,2005.4333333333334,8.681529581529581,231,1,4.0,4.0,4.0,3,3
22,0,0,1,2,2,2,0,2,5,0,195450,0.0,14,0,3.0,3,2,2,2,1368.65,6.029295154185022,227,0,1.0,3.0,3.0,2,3
33,0,0,0,13,4,3,0,2,6,2,45680,0.0,18,1,6.0,2,5,1,2,1709.3,7.273617021276595,235,0,3.0,3.0,3.0,3,3
32,0,0,1,1,1,0,0,1,0,0,30220,1.0,16,1,6.0,3,6,0,5,2267.3333333333335,9.369146005509643,242,1,1.0,4.0,2.0,3,3
30,0,1,1,4,5,4,1,3,8,2,57720,1.0,17,0,1.0,3,1,0,0,1730.4833333333333,7.301617440225035,237,0,3.0,3.0,3.0,3,3
53,0,0,1,24,3,1,0,3,8,1,22690,7.0,11,1,18.0,2,14,8,10,1669.7666666666667,7.1053900709219855,235,0,4.0,1.0,4.0,2,3
34,0,0,1,1,5,2,1,1,1,0,53810,1.0,12,0,10.0,0,10,8,8,1775.8666666666666,7.430404463040446,239,0,2.0,4.0,2.0,3,3
45,1,1,1,19,4,0,1,3,4,0,34410,2.0,13,1,5.0,5,1,0,0,1725.0833333333333,7.566154970760234,228,0,1.0,1.0,3.0,3,3
26,0,0,1,7,2,0,1,1,6,0,54540,1.0,13,1,3.0,5,3,0,2,2429.133333333333,9.955464480874316,244,1,3.0,4.0,3.0,4,3
37,0,0,1,4,3,2,1,1,8,0,98840,1.0,14,0,10.0,3,10,7,8,1477.2833333333333,6.207072829131652,238,0,3.0,3.0,3.0,2,3
29,0,0,1,2,3,0,0,1,0,0,41570,1.0,17,3,6.0,2,6,1,2,1591.8833333333334,6.802920227920229,234,0,2.0,3.0,2.0,3,3
35,0,0,1,10,5,2,0,4,5,1,134580,1.0,11,0,17.0,3,17,11,8,1575.5166666666667,6.647749648382559,237,0,2.0,4.0,3.0,3,3
33,0,1,1,8,3,4,1,2,5,2,90690,3.0,25,1,15.0,3,13,4,7,1816.6166666666666,7.506680440771349,242,0,3.0,4.0,1.0,3,4
54,0,0,1,5,2,0,0,2,2,0,40140,2.0,19,1,16.0,4,9,7,1,1459.25,6.400219298245614,228,0,3.0,2.0,4.0,2,3
36,0,0,1,8,3,0,1,2,1,2,59150,2.0,13,1,13.0,3,3,0,2,2534.6833333333334,10.694866385372714,237,1,2.0,2.0,3.0,2,3
27,0,0,0,9,3,3,1,5,4,1,59930,0.0,14,1,5.0,3,4,1,1,1608.7666666666667,6.99463768115942,230,0,1.0,4.0,3.0,1,3
20,1,0,1,1,3,0,1,5,7,1,61620,1.0,12,3,1.0,2,1,1,1,2051.7833333333333,8.62093837535014,238,1,4.0,3.0,3.0,2,3
33,1,1,1,15,4,2,0,1,5,1,24060,1.0,11,0,10.0,3,10,9,7,2557.116666666667,10.394783197831979,246,1,1.0,1.0,3.0,3,3
35,0,2,1,2,1,2,1,1,1,0,187400,1.0,19,1,1.0,2,1,0,0,1553.05,6.723160173160173,231,0,3.0,3.0,3.0,4,3
23,0,0,1,2,3,0,1,1,0,0,76370,2.0,11,1,5.0,3,3,0,2,1657.0833333333333,7.081552706552706,234,0,1.0,1.0,4.0,3,3
25,0,0,1,11,3,2,1,2,6,0,100960,0.0,11,1,4.0,3,3,1,2,1849.1,7.672614107883817,241,0,4.0,2.0,3.0,3,3
38,0,0,1,16,3,0,1,5,1,1,147560,0.0,20,1,8.0,3,7,0,5,1643.3666666666666,6.790771349862259,242,0,4.0,4.0,3.0,2,4
29,0,1,0,2,4,0,1,4,0,2,64990,1.0,18,3,10.0,3,10,2,8,1785.5666666666666,7.797234352256186,229,0,2.0,4.0,3.0,2,3
48,0,0,1,16,3,4,1,1,2,0,97240,3.0,13,0,12.0,2,2,2,2,1630.6,7.0895652173913035,230,0,2.0,2.0,3.0,4,3
27,0,1,0,4,3,4,1,5,5,2,21940,1.0,12,0,6.0,5,6,0,4,2077.266666666667,8.877207977207979,234,1,4.0,4.0,3.0,3,3
37,0,0,1,16,3,0,1,3,8,1,33880,3.0,11,0,4.0,2,1,0,0,1739.6,7.59650655021834,229,0,4.0,4.0,3.0,4,3
50,0,0,0,5,3,2,1,1,5,0,54730,1.0,19,1,20.0,2,20,3,8,2241.383333333333,9.11131436314363,246,1,4.0,3.0,3.0,4,3
34,0,0,1,18,1,2,1,1,0,1,27030,1.0,21,1,9.0,2,8,7,7,1580.45,6.812284482758621,232,0,4.0,2.0,4.0,3,4
24,1,0,1,17,2,0,0,1,0,1,25010,9.0,12,0,4.0,3,2,2,0,1808.5833333333333,7.504495159059474,241,0,1.0,3.0,3.0,1,3
39,0,0,1,12,5,2,0,1,7,1,62200,1.0,14,2,20.0,2,20,11,10,1562.0833333333333,6.704220314735336,233,0,4.0,3.0,3.0,3,3
32,0,0,1,2,3,0,1,5,1,1,30380,1.0,11,0,10.0,5,10,0,8,1846.55,7.891239316239316,234,0,4.0,4.0,2.0,1,3
50,1,1,1,4,2,2,1,4,7,0,44240,3.0,14,1,18.0,2,4,1,3,2016.5166666666667,8.197222222222223,246,1,2.0,3.0,3.0,2,3
38,0,0,1,9,4,0,1,1,2,1,43120,0.0,12,1,10.0,2,9,1,8,1667.5166666666667,7.156723891273248,233,0,2.0,4.0,2.0,2,3
27,0,0,1,10,3,2,1,5,1,0,132450,1.0,23,1,9.0,3,9,0,7,1501.9833333333333,6.502092352092352,231,0,3.0,1.0,3.0,2,4
32,0,0,0,1,3,2,1,2,2,1,136640,3.0,14,0,10.0,6,7,7,7,1822.5833333333333,7.92427536231884,230,0,3.0,4.0,,3,3
47,0,0,1,2,3,2,0,5,2,1,50210,2.0,17,0,20.0,3,7,1,7,1549.85,6.709307359307359,231,0,4.0,1.0,3.0,3,3
40,0,1,1,3,4,2,0,3,3,0,51260,5.0,18,0,20.0,2,18,1,12,2083.0333333333333,8.607575757575757,242,1,4.0,1.0,3.0,3,3
53,0,0,1,7,1,0,1,2,5,0,28590,3.0,18,1,32.0,2,5,1,3,1552.0333333333333,6.747971014492753,230,0,3.0,3.0,3.0,3,3
41,0,0,0,6,3,2,1,1,2,2,102390,3.0,24,3,23.0,3,21,12,6,1748.4666666666667,7.7024963289280475,227,0,2.0,4.0,2.0,3,4
60,0,0,1,8,2,0,0,5,5,1,53290,8.0,20,0,10.0,3,2,2,2,1564.3,6.60042194092827,237,0,1.0,1.0,3.0,4,4
27,0,1,1,29,1,0,1,2,6,2,43250,1.0,14,0,9.0,2,9,1,7,1739.0,7.337552742616034,237,0,4.0,1.0,2.0,2,3
41,0,0,1,3,3,2,1,1,6,0,72600,1.0,16,0,22.0,2,22,2,10,1435.1,6.159227467811158,233,0,4.0,3.0,3.0,3,3
50,0,0,0,9,3,0,1,2,1,0,23220,7.0,25,1,4.0,0,2,2,2,1674.85,7.378193832599119,227,0,4.0,2.0,3.0,4,4
28,1,0,0,2,4,0,1,3,1,1,20750,7.0,18,3,10.0,0,7,3,7,1852.6,8.08995633187773,229,1,1.0,2.0,3.0,2,3
36,0,2,1,10,4,4,0,2,1,0,41520,9.0,19,1,10.0,3,8,0,5,1430.75,6.01155462184874,238,0,1.0,1.0,3.0,3,3
38,0,0,1,1,3,2,0,3,8,1,96190,4.0,13,1,10.0,2,1,0,0,2245.55,9.805895196506551,229,1,3.0,3.0,4.0,3,3
44,0,2,1,8,2,0,1,1,1,1,135030,2.0,12,0,9.0,6,5,1,4,1469.9833333333333,6.099515905947441,241,0,1.0,3.0,3.0,2,3
47,0,1,1,27,3,0,1,1,1,2,54410,9.0,22,1,28.0,6,22,11,13,1900.0833333333333,8.29730713245997,229,1,4.0,3.0,2.0,2,4
30,0,0,1,8,3,0,1,2,2,2,52090,7.0,14,1,10.0,3,8,7,7,1750.4833333333333,7.512804005722461,233,0,3.0,4.0,2.0,3,3
29,0,0,1,1,2,2,0,1,2,1,106730,1.0,13,3,1.0,2,1,0,0,1554.8666666666666,6.398628257887517,243,0,3.0,3.0,3.0,3,3
42,1,1,1,10,1,0,0,1,2,2,50100,6.0,21,3,7.0,3,2,2,2,2389.4166666666665,9.997559274755927,239,1,3.0,3.0,3.0,3,4
43,0,1,1,26,1,0,1,1,5,0,135490,3.0,11,2,7.0,3,2,2,2,1673.0666666666666,7.089265536723164,236,0,4.0,4.0,3.0,3,3
34,0,0,1,2,5,4,1,2,0,1,49990,3.0,12,2,10.0,2,5,4,3,1555.0333333333333,6.399314128943758,243,0,2.0,3.0,3.0,4,3
23,0,0,0,13,3,3,1,5,2,0,42210,1.0,11,1,5.0,4,4,0,2,1800.65,7.795021645021645,231,0,2.0,1.0,4.0,3,3
39,0,0,0,2,4,3,0,4,0,0,138720,9.0,12,3,12.0,3,8,3,6,1515.1833333333334,6.287067773167358,241,0,3.0,2.0,1.0,2,3
56,0,0,1,2,4,2,1,1,8,0,20420,7.0,12,0,30.0,6,10,1,1,1660.8,7.127896995708154,233,0,3.0,4.0,2.0,3,3
40,0,0,0,9,3,3,1,2,1,1,20730,0.0,14,0,5.0,3,4,2,3,2056.9666666666667,8.79045584045584,234,1,4.0,4.0,2.0,3,3
27,0,0,1,10,3,0,0,1,5,1,29560,8.0,13,0,9.0,6,7,0,7,1828.0833333333333,7.492144808743169,244,0,4.0,1.0,1.0,3,3
29,0,0,0,20,3,3,0,2,8,2,29260,1.0,15,1,2.0,3,2,2,2,1620.1333333333334,7.074818049490539,229,0,4.0,2.0,3.0,2,3
53,0,0,1,9,3,0,0,3,5,1,48090,2.0,18,0,19.0,2,2,2,2,1423.0333333333333,6.268869309838473,227,0,4.0,4.0,3.0,3,3
35,0,2,1,5,1,2,1,1,0,2,51630,2.0,18,2,16.0,4,1,0,0,1637.85,7.09025974025974,231,0,4.0,1.0,4.0,3,3
32,0,1,0,4,4,0,1,2,2,0,188440,1.0,19,0,10.0,3,10,4,7,1769.95,7.797136563876652,227,0,,4.0,3.0,1,3
38,0,0,0,10,3,2,1,4,5,0,181720,6.0,12,2,6.0,5,1,0,1,2582.0333333333333,10.894655414908579,237,1,4.0,3.0,1.0,3,3
34,0,0,1,20,3,2,0,3,5,2,57440,3.0,19,1,7.0,4,0,0,0,1471.8666666666666,6.184313725490195,238,0,2.0,1.0,3.0,2,3
52,0,0,0,21,5,4,1,3,8,0,28890,1.0,11,1,34.0,2,34,1,16,1376.8333333333333,5.986231884057971,230,0,3.0,1.0,4.0,3,3
33,1,0,1,1,2,2,1,3,5,1,28710,1.0,17,3,10.0,2,10,7,8,2389.9,10.041596638655463,238,1,4.0,4.0,2.0,3,3
25,0,0,1,8,3,0,1,2,1,1,74840,1.0,15,0,6.0,3,6,1,4,1779.4666666666667,7.670114942528736,232,0,3.0,4.0,2.0,3,3
45,0,0,0,2,3,0,1,3,0,1,60740,0.0,14,0,9.0,2,8,3,1,1403.1833333333334,5.970992907801419,235,0,2.0,3.0,3.0,3,3
23,0,0,1,23,1,0,0,2,1,1,173280,1.0,17,1,2.0,2,2,0,2,1849.0166666666667,7.969899425287356,232,0,1.0,3.0,3.0,1,3
47,1,1,1,4,3,0,1,1,4,1,27740,4.0,13,1,10.0,2,5,1,3,2320.0833333333335,10.0003591954023,232,1,2.0,3.0,3.0,3,3
34,0,0,1,12,3,4,1,1,1,1,45050,1.0,12,0,6.0,3,6,1,4,1897.1166666666668,7.77506830601093,244,0,4.0,4.0,3.0,3,3
55,1,0,2,7,3,5,1,4,5,0,74280,5.0,12,0,24.0,2,5,1,4,1905.0166666666667,7.970781032078103,239,0,4.0,1.0,3.0,3,3
36,0,2,1,7,2,0,1,5,2,1,116310,1.0,18,1,10.0,2,10,0,9,1715.65,7.395043103448276,232,0,1.0,1.0,3.0,1,3
52,0,2,1,1,4,0,1,5,2,0,97380,0.0,18,2,5.0,2,4,1,2,1743.5166666666667,7.204614325068871,242,0,4.0,4.0,3.0,3,3
26,0,1,1,2,2,0,1,1,6,2,28350,3.0,11,1,5.0,2,2,2,0,1641.1666666666667,7.073994252873564,232,0,1.0,,3.0,3,3
29,0,0,1,10,2,2,1,3,6,0,169590,4.0,14,3,11.0,5,8,1,1,1508.55,6.285625,240,0,2.0,3.0,2.0,3,3
26,1,0,1,15,2,0,1,2,5,1,26130,6.0,19,1,6.0,2,4,1,2,1422.3,6.1839130434782605,230,0,4.0,1.0,2.0,3,3
34,0,0,1,14,4,4,1,2,6,1,61460,2.0,12,0,10.0,3,4,1,3,1480.3666666666666,6.194002789400279,239,0,2.0,4.0,3.0,3,3
54,0,0,1,18,4,2,0,2,5,2,49630,9.0,15,1,9.0,2,5,1,4,2172.0833333333335,8.90198087431694,244,1,4.0,1.0,3.0,3,3
27,0,1,1,13,2,0,0,4,1,0,195370,0.0,12,0,5.0,5,4,1,1,1618.8833333333334,6.80203081232493,238,0,3.0,4.0,3.0,3,3
37,0,0,0,2,4,4,1,2,6,2,61720,0.0,11,0,6.0,1,5,4,3,2295.616666666667,9.446982167352537,243,1,4.0,1.0,2.0,3,3
38,0,1,0,2,4,0,0,2,1,1,23680,6.0,11,1,17.0,3,15,4,12,2614.2,10.802479338842975,242,1,1.0,1.0,3.0,3,3
34,0,0,0,2,3,3,1,1,7,1,103120,1.0,12,0,6.0,2,6,1,3,1597.6666666666667,6.916305916305917,231,0,3.0,1.0,3.0,3,3
35,0,0,1,5,4,2,1,3,8,0,16750,1.0,16,0,3.0,6,3,0,2,1901.1,7.79139344262295,244,0,1.0,4.0,2.0,2,3
30,0,0,1,20,3,2,1,1,5,0,25230,3.0,13,1,7.0,2,2,0,2,1632.5,7.160087719298246,228,0,4.0,3.0,3.0,3,3
40,0,1,1,10,4,2,1,2,6,0,65670,1.0,13,1,8.0,3,8,3,7,1566.15,6.445061728395062,243,0,3.0,2.0,3.0,4,3
34,0,0,1,10,3,0,1,3,0,0,47390,5.0,24,2,6.0,2,3,1,2,1815.5166666666667,7.9280203784570595,229,0,3.0,1.0,3.0,3,4
42,0,1,1,9,4,2,1,1,6,2,92080,1.0,15,1,24.0,2,24,14,9,1891.15,7.814669421487603,242,0,2.0,4.0,2.0,4,3
23,1,0,0,2,3,2,0,4,6,0,45590,1.0,18,1,1.0,2,0,0,0,1888.1333333333334,7.966807313642757,237,0,3.0,1.0,3.0,2,3
24,0,2,0,1,5,3,0,1,6,2,81890,1.0,14,1,1.0,3,1,0,0,1640.5333333333333,6.807192254495159,241,0,3.0,2.0,3.0,3,3
52,0,0,1,29,3,0,1,2,6,0,29420,8.0,11,1,9.0,1,5,1,4,1437.6,6.065822784810126,237,0,4.0,3.0,3.0,2,3
50,0,0,1,8,4,0,1,2,2,0,49410,5.0,11,1,30.0,3,4,0,3,1511.0833333333333,6.402895480225989,236,0,3.0,3.0,3.0,1,3
29,1,0,0,2,4,3,0,4,1,0,106500,1.0,13,2,1.0,2,1,0,0,2650.366666666667,10.686962365591398,248,1,2.0,1.0,3.0,4,3
33,0,0,1,3,4,0,1,4,6,0,59020,0.0,12,1,14.0,2,13,3,7,1681.5666666666666,6.977455048409405,241,0,3.0,3.0,4.0,3,3
33,1,0,1,23,5,0,1,1,3,1,86390,5.0,16,2,6.0,3,3,0,2,1931.0,7.979338842975206,242,0,1.0,1.0,3.0,2,3
47,0,0,1,6,4,1,1,2,8,0,63470,1.0,14,0,26.0,2,26,3,0,2251.15,9.458613445378152,238,1,3.0,4.0,2.0,4,3
36,0,0,0,6,3,2,0,2,2,0,42000,0.0,22,0,10.0,3,9,0,5,1757.2333333333333,7.707163742690058,228,0,3.0,2.0,3.0,3,4
29,0,0,1,10,3,1,1,1,1,0,34520,1.0,11,0,10.0,3,10,0,7,1798.2333333333333,7.717739628040057,233,0,3.0,3.0,3.0,2,3
